,pos,pops,H1,H12,H123,H1_2
77,667123.3305,BFA (An. coluzzii),0.004581618655692729,0.005075445816186557,0.005569272976680384,0.8922155688622755
78,678189.6825,BFA (An. coluzzii),0.004279835390946502,0.004718792866941016,0.005157750342935528,0.9487179487179487
79,687083.1125,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
80,694109.398,BFA (An. coluzzii),0.004526748971193415,0.004855967078189301,0.0054320987654320994,0.9515151515151515
81,705661.966,BFA (An. coluzzii),0.004142661179698217,0.004307270233196159,0.00458161865569273,0.9701986754966886
82,718495.6065,BFA (An. coluzzii),0.004142661179698217,0.004307270233196159,0.00458161865569273,0.9701986754966886
83,725477.359,BFA (An. coluzzii),0.004691358024691358,0.005020576131687243,0.005596707818930041,0.9532163742690059
84,731486.0355,BFA (An. coluzzii),0.004252400548696846,0.0044170096021947875,0.004691358024691359,0.9709677419354837
85,738759.8145,BFA (An. coluzzii),0.004471879286694102,0.004801097393689986,0.005377229080932785,0.950920245398773
86,747744.52,BFA (An. coluzzii),0.004197530864197531,0.004362139917695473,0.004636488340192044,0.9705882352941175
87,757803.2355,BFA (An. coluzzii),0.004197530864197531,0.004362139917695473,0.004636488340192044,0.9705882352941175
88,764594.5855,BFA (An. coluzzii),0.00430727023319616,0.004554183813443073,0.004883401920438958,0.9713375796178343
89,772190.8195,BFA (An. coluzzii),0.004170096021947874,0.0044170096021947875,0.004746227709190673,0.9703947368421052
90,779152.2905,BFA (An. coluzzii),0.0043895747599451305,0.004718792866941016,0.005294924554183814,0.95
91,788436.1835,BFA (An. coluzzii),0.004252400548696846,0.0043621399176954736,0.004581618655692729,0.9870967741935485
92,796450.908,BFA (An. coluzzii),0.003950617283950617,0.004060356652949246,0.004279835390946503,0.9861111111111112
93,806562.657,BFA (An. coluzzii),0.003950617283950617,0.004060356652949246,0.004279835390946503,0.9861111111111112
94,814606.8335,BFA (An. coluzzii),0.004032921810699589,0.004142661179698217,0.0043621399176954736,0.9863945578231293
95,821996.8445,BFA (An. coluzzii),0.004005486968449931,0.00411522633744856,0.004334705075445817,0.9863013698630138
96,828987.728,BFA (An. coluzzii),0.004197530864197531,0.00430727023319616,0.004526748971193416,0.9869281045751634
97,836156.213,BFA (An. coluzzii),0.004334705075445817,0.004499314128943758,0.00477366255144033,0.9715189873417721
98,843230.8715,BFA (An. coluzzii),0.004636488340192044,0.004883401920438958,0.005377229080932785,0.9733727810650886
99,852033.285,BFA (An. coluzzii),0.004252400548696846,0.0044170096021947875,0.004691358024691359,0.9709677419354837
100,860250.708,BFA (An. coluzzii),0.00430727023319616,0.004471879286694101,0.004746227709190672,0.9713375796178343
101,867824.8405,BFA (An. coluzzii),0.00411522633744856,0.004224965706447188,0.0044444444444444444,0.9866666666666667
102,876356.3655,BFA (An. coluzzii),0.004252400548696846,0.0044170096021947875,0.004691358024691359,0.9709677419354837
103,883515.1185,BFA (An. coluzzii),0.004060356652949246,0.004224965706447188,0.004499314128943758,0.9695945945945945
104,890940.728,BFA (An. coluzzii),0.004087791495198903,0.004197530864197531,0.0044170096021947875,0.9865771812080537
105,898158.124,BFA (An. coluzzii),0.004142661179698217,0.0043621399176954736,0.004691358024691358,0.9470198675496688
106,907095.2885,BFA (An. coluzzii),0.004142661179698217,0.0043621399176954736,0.004691358024691358,0.9470198675496688
107,916322.0915,BFA (An. coluzzii),0.004965706447187928,0.005733882030178328,0.00663923182441701,0.8646408839779005
108,923711.1455,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
109,931336.734,BFA (An. coluzzii),0.004197530864197531,0.004362139917695473,0.004636488340192044,0.9705882352941175
110,939135.5085,BFA (An. coluzzii),0.004142661179698217,0.004252400548696845,0.004471879286694101,0.9867549668874173
111,947352.8195,BFA (An. coluzzii),0.004801097393689986,0.005377229080932785,0.005925925925925926,0.86
112,959602.839,BFA (An. coluzzii),0.004636488340192044,0.004965706447187929,0.005541838134430727,0.9526627218934911
113,969741.123,BFA (An. coluzzii),0.004060356652949246,0.004170096021947874,0.0043895747599451305,0.9864864864864865
114,979507.7965,BFA (An. coluzzii),0.004471879286694101,0.004801097393689987,0.005185185185185186,0.950920245398773
115,988005.0825,BFA (An. coluzzii),0.004252400548696845,0.004499314128943758,0.004993141289437586,0.9709677419354837
116,997323.1165,BFA (An. coluzzii),0.028395061728395062,0.03739368998628257,0.044115226337448556,0.18792270531400973
117,1006172.1615,BFA (An. coluzzii),0.004526748971193416,0.0049382716049382715,0.005596707818930041,0.9242424242424243
118,1015222.1045,BFA (An. coluzzii),0.004691358024691358,0.0049382716049382715,0.0054320987654320994,0.9736842105263157
119,1021594.981,BFA (An. coluzzii),0.0046639231824417,0.004993141289437586,0.0054320987654320994,0.8941176470588236
120,1030338.259,BFA (An. coluzzii),0.004197530864197531,0.00430727023319616,0.004526748971193416,0.9869281045751634
121,1042424.946,BFA (An. coluzzii),0.004142661179698217,0.0043621399176954736,0.004691358024691358,0.9470198675496688
122,1052388.582,BFA (An. coluzzii),0.004526748971193416,0.00477366255144033,0.005267489711934157,0.9727272727272727
123,1059208.4985,BFA (An. coluzzii),0.00430727023319616,0.004554183813443073,0.004883401920438958,0.9713375796178343
124,1068758.754,BFA (An. coluzzii),0.004279835390946503,0.004526748971193416,0.005020576131687243,0.971153846153846
125,1082821.0075,BFA (An. coluzzii),0.0038683127572016465,0.003978052126200274,0.004197530864197531,0.9858156028368795
126,1095689.864,BFA (An. coluzzii),0.004032921810699589,0.004197530864197531,0.004471879286694102,0.9693877551020407
127,1103822.1095,BFA (An. coluzzii),0.00430727023319616,0.004554183813443073,0.0050480109739369,0.9713375796178343
128,1114720.5115,BFA (An. coluzzii),0.0050480109739368985,0.005871056241426613,0.006776406035665295,0.9021739130434783
129,1125816.7015,BFA (An. coluzzii),0.0044444444444444444,0.004855967078189301,0.00551440329218107,0.9228395061728396
130,1136470.261,BFA (An. coluzzii),0.004060356652949246,0.004224965706447188,0.004499314128943758,0.9695945945945945
131,1149086.4315,BFA (An. coluzzii),0.004005486968449931,0.004224965706447188,0.004554183813443073,0.9452054794520548
132,1157946.042,BFA (An. coluzzii),0.004087791495198903,0.004252400548696845,0.004526748971193416,0.9697986577181207
133,1166153.4555,BFA (An. coluzzii),0.003813443072702332,0.00392318244170096,0.004142661179698217,0.985611510791367
134,1173539.573,BFA (An. coluzzii),0.003950617283950617,0.004060356652949246,0.004279835390946503,0.9861111111111112
135,1181962.1745,BFA (An. coluzzii),0.004032921810699589,0.004197530864197531,0.004471879286694102,0.9693877551020407
136,1191911.0845,BFA (An. coluzzii),0.004060356652949246,0.004170096021947874,0.0043895747599451305,0.9864864864864865
137,1201431.325,BFA (An. coluzzii),0.004005486968449931,0.00411522633744856,0.004334705075445817,0.9863013698630138
138,1208507.098,BFA (An. coluzzii),0.004334705075445817,0.004663923182441701,0.0052400548696845,0.9493670886075949
139,1217878.7445,BFA (An. coluzzii),0.003840877914951989,0.003950617283950617,0.004170096021947874,0.9857142857142858
140,1229322.9585,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
141,1238549.266,BFA (An. coluzzii),0.004060356652949246,0.004224965706447188,0.004499314128943758,0.9695945945945945
142,1248555.765,BFA (An. coluzzii),0.0043621399176954736,0.004609053497942386,0.005102880658436214,0.9716981132075471
143,1257396.3785,BFA (An. coluzzii),0.005075445816186556,0.005624142661179698,0.00636488340192044,0.9324324324324325
144,1266848.8115,BFA (An. coluzzii),0.005816186556927298,0.00663923182441701,0.007709190672153636,0.7641509433962264
145,1276110.506,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
146,1284112.5085,BFA (An. coluzzii),0.004883401920438958,0.005212620027434843,0.005788751714677641,0.9550561797752809
147,1292181.2835,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
148,1299577.412,BFA (An. coluzzii),0.004526748971193415,0.004855967078189301,0.0052400548696845,0.9515151515151515
149,1306070.0725,BFA (An. coluzzii),0.004910836762688614,0.005733882030178328,0.006337448559670782,0.8994413407821229
150,1312852.6655,BFA (An. coluzzii),0.0043621399176954736,0.00477366255144033,0.005212620027434843,0.9213836477987423
151,1319847.1105,BFA (An. coluzzii),0.004279835390946502,0.004609053497942387,0.005185185185185186,0.9487179487179487
152,1330399.151,BFA (An. coluzzii),0.004087791495198903,0.00430727023319616,0.004636488340192045,0.9463087248322147
153,1348399.492,BFA (An. coluzzii),0.0038683127572016465,0.003978052126200274,0.004197530864197531,0.9858156028368795
154,1358176.061,BFA (An. coluzzii),0.005102880658436213,0.005871056241426613,0.006776406035665295,0.8682795698924731
155,1367887.646,BFA (An. coluzzii),0.004581618655692729,0.005075445816186557,0.005569272976680384,0.8922155688622755
156,1374542.891,BFA (An. coluzzii),0.004554183813443073,0.0049657064471879285,0.005624142661179698,0.924698795180723
157,1389315.2325,BFA (An. coluzzii),0.003978052126200274,0.004224965706447188,0.004554183813443073,0.9689655172413794
158,1404973.4985,BFA (An. coluzzii),0.00458161865569273,0.0049108367626886145,0.005486968449931413,0.9520958083832335
159,1411851.505,BFA (An. coluzzii),0.004801097393689986,0.005212620027434842,0.005871056241426613,0.9285714285714286
160,1420201.3135,BFA (An. coluzzii),0.004663923182441701,0.005075445816186557,0.005733882030178328,0.9264705882352942
161,1428485.037,BFA (An. coluzzii),0.005514403292181069,0.006337448559670783,0.0075445816186556925,0.9104477611940298
162,1435112.099,BFA (An. coluzzii),0.004526748971193416,0.004691358024691358,0.0049657064471879285,0.9727272727272727
163,1440962.0305,BFA (An. coluzzii),0.005157750342935528,0.0059259259259259265,0.00683127572016461,0.8696808510638298
164,1448632.3325,BFA (An. coluzzii),0.004142661179698217,0.004307270233196159,0.00458161865569273,0.9701986754966886
165,1457388.492,BFA (An. coluzzii),0.004609053497942387,0.0048559670781893,0.005349794238683128,0.9732142857142856
166,1463067.534,BFA (An. coluzzii),0.0044444444444444444,0.004691358024691358,0.005020576131687243,0.9722222222222221
167,1472214.212,BFA (An. coluzzii),0.004005486968449931,0.00411522633744856,0.004334705075445817,0.9863013698630138
168,1482247.6935,BFA (An. coluzzii),0.004334705075445817,0.00458161865569273,0.005075445816186557,0.9715189873417721
169,1490510.082,BFA (An. coluzzii),0.0044170096021947875,0.004581618655692729,0.004855967078189301,0.9720496894409937
170,1498172.945,BFA (An. coluzzii),0.004252400548696846,0.0044170096021947875,0.004691358024691359,0.9709677419354837
171,1505414.2675,BFA (An. coluzzii),0.004197530864197531,0.00430727023319616,0.004526748971193416,0.9869281045751634
172,1512939.2275,BFA (An. coluzzii),0.004197530864197531,0.004362139917695473,0.004636488340192044,0.9705882352941175
173,1524347.2085,BFA (An. coluzzii),0.00587105624142661,0.007105624142661179,0.009026063100137174,0.8107476635514018
174,1531763.1385,BFA (An. coluzzii),0.004499314128943758,0.0049108367626886145,0.005349794238683128,0.9237804878048781
175,1539257.154,BFA (An. coluzzii),0.004581618655692729,0.004965706447187929,0.005459533607681756,0.8532934131736527
176,1547976.807,BFA (An. coluzzii),0.004252400548696845,0.004471879286694101,0.004801097393689987,0.9483870967741935
177,1554668.265,BFA (An. coluzzii),0.004636488340192043,0.005185185185185186,0.005679012345679012,0.92603550295858
178,1562153.149,BFA (An. coluzzii),0.004746227709190672,0.005569272976680384,0.006172839506172839,0.8959537572254336
179,1572603.921,BFA (An. coluzzii),0.005185185185185184,0.006337448559670782,0.007407407407407408,0.8703703703703703
180,1584912.155,BFA (An. coluzzii),0.00430727023319616,0.004554183813443073,0.004883401920438958,0.9713375796178343
181,1603109.204,BFA (An. coluzzii),0.00392318244170096,0.004087791495198902,0.0043621399176954736,0.9685314685314685
182,1612347.405,BFA (An. coluzzii),0.004554183813443072,0.004993141289437585,0.005651577503429355,0.9518072289156626
183,1619043.0225,BFA (An. coluzzii),0.004471879286694101,0.005020576131687243,0.005761316872427985,0.9233128834355829
184,1627596.818,BFA (An. coluzzii),0.004087791495198903,0.0044170096021947875,0.004801097393689987,0.9463087248322147
185,1643139.56,BFA (An. coluzzii),0.003950617283950617,0.004060356652949246,0.004279835390946503,0.9861111111111112
186,1652376.8985,BFA (An. coluzzii),0.004032921810699589,0.004197530864197531,0.004471879286694102,0.9693877551020407
187,1660133.628,BFA (An. coluzzii),0.004170096021947874,0.0043895747599451305,0.004718792866941016,0.9473684210526315
188,1669337.781,BFA (An. coluzzii),0.004197530864197532,0.004526748971193416,0.0049108367626886145,0.9477124183006536
189,1675616.3175,BFA (An. coluzzii),0.004499314128943758,0.0049108367626886145,0.005569272976680384,0.9237804878048781
190,1681668.2715,BFA (An. coluzzii),0.004471879286694101,0.004883401920438958,0.005322359396433471,0.9233128834355829
191,1688758.9415,BFA (An. coluzzii),0.00392318244170096,0.004032921810699589,0.004252400548696845,0.986013986013986
192,1696574.718,BFA (An. coluzzii),0.004279835390946503,0.004526748971193416,0.004855967078189301,0.971153846153846
193,1702792.7135,BFA (An. coluzzii),0.004334705075445817,0.004663923182441701,0.0052400548696845,0.9493670886075949
194,1708829.9025,BFA (An. coluzzii),0.004170096021947874,0.0043895747599451305,0.004718792866941016,0.9473684210526315
195,1716338.5345,BFA (An. coluzzii),0.004224965706447189,0.004554183813443073,0.005130315500685871,0.948051948051948
196,1727076.836,BFA (An. coluzzii),0.00430727023319616,0.004554183813443073,0.004883401920438958,0.9713375796178343
197,1736641.1075,BFA (An. coluzzii),0.004965706447187928,0.005651577503429355,0.006748971193415639,0.9309392265193371
198,1745440.3085,BFA (An. coluzzii),0.004691358024691357,0.005377229080932785,0.005925925925925926,0.9269005847953217
199,1753818.5455,BFA (An. coluzzii),0.0048559670781893,0.00551440329218107,0.006337448559670782,0.8983050847457628
200,1762205.4825,BFA (An. coluzzii),0.00430727023319616,0.004554183813443073,0.004883401920438958,0.9713375796178343
201,1769016.9885,BFA (An. coluzzii),0.004005486968449931,0.00411522633744856,0.004334705075445817,0.9863013698630138
202,1775017.7275,BFA (An. coluzzii),0.004746227709190672,0.004993141289437585,0.005486968449931413,0.9739884393063583
203,1780774.4695,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
204,1790735.127,BFA (An. coluzzii),0.004279835390946503,0.0043895747599451305,0.004609053497942387,0.9871794871794872
205,1800097.9395,BFA (An. coluzzii),0.004471879286694101,0.004718792866941015,0.005212620027434843,0.9723926380368098
206,1807540.0505,BFA (An. coluzzii),0.004636488340192044,0.005075445816186557,0.005733882030178328,0.9526627218934911
207,1816750.5235,BFA (An. coluzzii),0.004060356652949246,0.004170096021947874,0.0043895747599451305,0.9864864864864865
208,1827777.0405,BFA (An. coluzzii),0.004224965706447188,0.0044444444444444444,0.00477366255144033,0.948051948051948
209,1839612.8415,BFA (An. coluzzii),0.00411522633744856,0.004279835390946502,0.004554183813443073,0.9699999999999999
210,1861780.8735,BFA (An. coluzzii),0.0044444444444444444,0.004773662551440329,0.005349794238683128,0.9506172839506173
211,1878574.8185,BFA (An. coluzzii),0.00392318244170096,0.004032921810699589,0.004252400548696845,0.986013986013986
212,1889548.4065,BFA (An. coluzzii),0.003978052126200274,0.004142661179698217,0.0044170096021947875,0.9689655172413794
213,1898085.7035,BFA (An. coluzzii),0.004471879286694101,0.005020576131687243,0.005761316872427983,0.9233128834355829
214,1906096.6035,BFA (An. coluzzii),0.004087791495198903,0.004252400548696845,0.004526748971193416,0.9697986577181207
215,1913407.06,BFA (An. coluzzii),0.004005486968449931,0.00411522633744856,0.004334705075445817,0.9863013698630138
216,1923190.891,BFA (An. coluzzii),0.004060356652949246,0.004224965706447188,0.004499314128943758,0.9695945945945945
217,1931076.7305,BFA (An. coluzzii),0.004279835390946503,0.0044444444444444444,0.004718792866941015,0.971153846153846
218,1938413.174,BFA (An. coluzzii),0.004334705075445817,0.00458161865569273,0.005075445816186557,0.9715189873417721
219,1947331.735,BFA (An. coluzzii),0.004005486968449931,0.00411522633744856,0.004334705075445817,0.9863013698630138
220,1954716.3935,BFA (An. coluzzii),0.0038957475994513035,0.004005486968449931,0.004224965706447188,0.9859154929577465
221,1962449.0445,BFA (An. coluzzii),0.004334705075445816,0.004609053497942387,0.004993141289437586,0.9208860759493672
222,1972740.816,BFA (An. coluzzii),0.0044444444444444444,0.004855967078189301,0.00551440329218107,0.9228395061728396
223,1983811.0525,BFA (An. coluzzii),0.003950617283950617,0.004060356652949246,0.004279835390946503,0.9861111111111112
224,1991038.234,BFA (An. coluzzii),0.004087791495198903,0.004252400548696845,0.004526748971193416,0.9697986577181207
225,1996868.375,BFA (An. coluzzii),0.004087791495198903,0.004197530864197531,0.0044170096021947875,0.9865771812080537
226,2004318.593,BFA (An. coluzzii),0.004142661179698217,0.0043895747599451305,0.004718792866941016,0.9701986754966886
227,2010425.879,BFA (An. coluzzii),0.0044444444444444444,0.004773662551440329,0.005349794238683128,0.9506172839506173
228,2016163.87,BFA (An. coluzzii),0.0044170096021947875,0.004855967078189301,0.00551440329218107,0.9503105590062112
229,2023147.2595,BFA (An. coluzzii),0.004910836762688614,0.005459533607681756,0.006200274348422496,0.9301675977653632
230,2031125.41,BFA (An. coluzzii),0.004526748971193415,0.0049382716049382715,0.005596707818930041,0.9242424242424243
231,2039388.941,BFA (An. coluzzii),0.0043895747599451305,0.004636488340192044,0.004965706447187929,0.9718749999999999
232,2048465.009,BFA (An. coluzzii),0.004087791495198903,0.004252400548696845,0.004526748971193416,0.9697986577181207
233,2056912.007,BFA (An. coluzzii),0.004032921810699589,0.004197530864197531,0.004471879286694102,0.9693877551020407
234,2064788.432,BFA (An. coluzzii),0.004636488340192044,0.005075445816186557,0.005733882030178328,0.9526627218934911
235,2071576.1875,BFA (An. coluzzii),0.004828532235939644,0.005267489711934157,0.0059259259259259265,0.9545454545454546
236,2078862.049,BFA (An. coluzzii),0.0043895747599451305,0.004718792866941015,0.005102880658436214,0.95
237,2092296.7025,BFA (An. coluzzii),0.004554183813443073,0.004883401920438958,0.005459533607681756,0.9518072289156626
238,2104627.061,BFA (An. coluzzii),0.0044170096021947875,0.004663923182441701,0.004993141289437586,0.9720496894409937
239,2111016.5835,BFA (An. coluzzii),0.004032921810699589,0.004142661179698217,0.0043621399176954736,0.9863945578231293
240,2117290.0505,BFA (An. coluzzii),0.004197530864197531,0.004362139917695473,0.004636488340192044,0.9705882352941175
241,2123517.7325,BFA (An. coluzzii),0.004279835390946502,0.004718792866941016,0.005157750342935528,0.9487179487179487
242,2129602.912,BFA (An. coluzzii),0.004142661179698217,0.004307270233196159,0.00458161865569273,0.9701986754966886
243,2135274.047,BFA (An. coluzzii),0.0044170096021947875,0.004663923182441701,0.005157750342935528,0.9720496894409937
244,2141148.0735,BFA (An. coluzzii),0.004087791495198903,0.004197530864197531,0.0044170096021947875,0.9865771812080537
245,2148094.696,BFA (An. coluzzii),0.004252400548696846,0.0044170096021947875,0.004691358024691359,0.9709677419354837
246,2159267.371,BFA (An. coluzzii),0.00477366255144033,0.005020576131687242,0.00551440329218107,0.9741379310344827
247,2168791.8445,BFA (An. coluzzii),0.004417009602194787,0.004746227709190673,0.005185185185185186,0.8881987577639752
